Death Trash Language File		
#46:	That's why I'm a doctor, and you're not.	Por eso YO soy el doctor y tú no.
#87:	Alright. Let's start.	Está bien, comencemos.
#95:	Finished.	Terminado.
#105:	Thank you.	Gracias.
#68:	I should probably hurry back to the Puke Bar before it's overrun by maggots.	Debería darme prisa en volver antes de que los gusanos arrasen con todo.
#69:	Yes. You should.	Sí, deberías.
#111:	I don't feel so well. Can you examine me?	No me siento bien, ¿podrías echarme un vistazo?
#113:	Sure.	Claro.
#114:	What are your symptoms?	¿Qué síntomas tienes?
#115:	Nausea. Having to vomit occasionally.	Nauseas. Con vómitos ocasionales
#116:	That's not unusual around here.	No es algo inusual por aquí.
#118:	The Machines said that I am contaminated.	Las máquinas dijeron que estaba contaminado.
#119:	You're from one of the habitats?	¿Eres de uno de los hábitats?
#120:	Yes.	Sí.
#121:	Ok. Let me take a quick look.	Vale, deja que mire.
#128:	Hmmh.	Hmmm.
#169:	Your organs show slight irritability.	Tus órganos están un poco irritados.
#168:	But that's expected if you're freshly exposed to the environment around here.	Pero es algo normal si te acabas de exponer a este ambiente.
#130:	The meat and all.	La carne y eso.
#172:	Can't see anything else on the scanner that would be a cause for your sickness.	No puedo ver nada más en el escáner debe ser la causa de tu malestar.
#132:	Sorry, but seems I can't help you there.	Lo siento, parece que no puedo hacer más.
#133:	Maybe...	Quizás...
#134:	Yes?	¿Sí?
#174:	It's a long shot, but Mortus is researching the flesh and how it affects us humans.	Es complicado pero Mortus está investigando la carne y como afecta a los humanos.
#175:	He showed up a while ago and set up his base here in the underground beneath us.	Hace poco pasó por aquí y montó su base en el subterráneo justo debajo de nosotros.
#176:	Maybe he could take a look at you.	Quizás pueda ayudarte.
#137:	Ok. Thanks for the info.	De acuerdo, gracias por la información.
#179:	Here are the brains and the Octagon fluid.	Aquí están los sesos y el líquido octágono.
#180:	What? I didn't ask for that.	¿Qué? No he pedido eso.
#181:	Are these for Mortus, underground?	¿Es para Mortus?
#183:	Oh, you're right.	Ah, tienes razón.
#151:	Do you have a spare medical scanner?	¿Tienes un escáner médico de sobra?
#152:	What for?	¿Para qué?
#157:	Mortus wants to examine me and needs better equipment for that.	Mortus quiere examinarme y necesita mejor equipo.
#158:	Mortus said I would give you one?	¿Mortus dijo que te diera uno?
#165:	Yes.	Sí.
#166:	Alright. I guess I could lend it to Mortus.	Está bien, supongo que se lo puedo prestar.
#167:	Here.	Toma.
#160:	Thank you.	Gracias.
------------------------------------------		
SEQUENCE DoorUnlocksWithClick		
#2:	*click*	*click*
------------------------------------------		
SEQUENCE EnforcerBark		
#4:	Please maintain peaceful behavior.	Por favor, mantén un comportamiento cívico.
#2:	Move along.	Muévete.
------------------------------------------		
SEQUENCE Eugh		
#2:	Eugh.	Eugh.
------------------------------------------		
SEQUENCE FleshFace		
#30:	What do you want to talk about, fellow human?	¿De qué quieres hablar, compañero humano?
#49:	[Leave]	[Marcharse]
#27:	I would like to talk about our plans.	Me gustaría hablar de nuestros planes.
#71:	I'm not really sure what we're up to.	No estoy seguro de saber qué hacemos.
#56:	I'm not, either.	Yo tampoco, la verdad.
#62:	Anything else?	¿Algo más?
#70:	I would like to meet new people.	Me gustaría conocer gente nueva.
#57:	Actually, I have someone big and meaty in need of a friend.	En realidad, tengo a alguien enorme y carnoso que necesita un amigo.
#61:	Sounds intriguing.	Suena interesante.
#72:	Maybe we should meet that someone.	Quizás podamos conocer a alguien.
#18:	You said you left the Machine Masters. Why?	Dijiste que te abandonaron los maestros máquina. ¿Por qué?
#19:	I want to mingle among the humans.	Quiero mezclarme con los humanos.
#54:	Become more like them.	Ser como ellos.
#64:	Why?	¿Por qué?
#65:	I'm alone. I'm different than the other machines.	Estoy solo. Soy diferente del resto.
#66:	And I don't want to become like the machines again.	Y no quiero ser una máquina de nuevo.
#67:	So I have to become something else.	Quiero ser algo más.
#68:	I want to become similar to the humans.	Ser más parecido a los humanos.
#48:	Who are you, exactly?	¿Quién eres exactamente?
#52:	I'm a multi-purpose cyborg. I was created as a worker and protector.	Soy un cyborg multipropósito. Creado como trabajador y protector.
#53:	To the Machine Masters and therefore also for the humans, of course.	Para los maestros máquina y también para los humanos, claro.
#63:	I gave myself the flesh face to be more alike humans. Therefore I am Fleshface.	Me puse la cara de carne para parecerme a los humanos. Por tanto, soy Caracarne.
------------------------------------------		
SEQUENCE FleshfaceSceneObject		
#60:	There's a funnel sticking out of him. Maybe... organic lubricant?	Hay un embudo que le sobresale. ¿Quizás... lubricante orgánico?
#66:	But I don't have any.	Pero no tengo nada.
#64:	[Leave]	[Marcharse]
#63:	[Apply organic lubricant]	[Aplicar lubricante orgánico]
#68:	Here we go.	Allá vamos.
#93:	...	...
#94:	Booting...	Iniciando...
#95:	...	...
#96:	Initializing...	Procesando...
#97:	...	...
#74:	What do you want, human?	¿Qué quieres, humano?
#75:	Who are you?	¿Quién eres?
#76:	I was one of your masters. Here to protect you.	Era uno de los maestros. Estoy para protegerte.
#77:	To shield you from the dangers of this world.	Para resguardarte de los peligros del mundo.
#82:	But that was in my previous life.	Pero eso era mi vida anterior.
#83:	I left the masters to become one of you.	Dejé a los maestros y me convertí en uno de vosotros.
#84:	Is that why someone destroyed you?	¿Es por eso que te destruyeron?
#85:	I don't know. I don't have any memory of me getting destroyed.	No lo sé. No tengo memoria de ser destruído.
#78:	Are you the one who activated me again?	¿Eres quien me ha reactivado?
#79:	Yes.	Sí.
#81:	You saved my life.	Has salvado mi vida.
#87:	Thank you.	Gracias.
#113:	What now?	¿Y ahora qué?
#114:	I would like to continue my travels. Exploring. Getting to know people.	Me gustaría seguir con mi viaje. Explorar. Conocer gente.
#115:	Your legs are crushed.	Tus piernas están destrozadas.
#116:	Yes.	Sí.
#117:	Perhaps you could separate my head from my body and carry me around?	¿Quizás puedas arrancar la cabeza de mi cuerpo y llevarme?
#118:	I'm fully self-sufficient. I won't be a burden to you.	Soy así de autosuficiente. No seré una carga para ti
#120:	I just want to experience life. Make friends. See new places.	Tan solo quiero experimentar la vida. Hacer amigos, ver lugares nuevos.
#58:	[Leave]	[Marcharse]
#57:	[Take head]	[Tomar la cabeza]
#42:	Alright. Let's do this.	Está bien, vamos allá.
#44:	Nice.	Estupendo.
#53:	Looks like a cyborg.	Parece un cyborg.
#55:	Doesn't have any energy.	No tiene energía.
#47:	Already took the most important part.	Ya he cogido lo importante.
#107:	Greetings, fellow human.	Saludos, compañero humano.
------------------------------------------		
SEQUENCE FleshHunterDialogue		
#2:	Hey, you're here for the steaks, too?	¿Estás aquí por los filetes?
#7:	[Leave]	[Marcharse]
#50:	Godhunters?	¿Cazadioses?
#35:	Those red guys.	Esos tipos de rojo.
#36:	They wanna get rid of everyone. Us. The Titans.	Quieren librarse de todos. De nosotros, de los Titanes.
#139:	I bet they even have it in for the Machines.	Apuesto a que se la tienen jurada incluso a las máquinas.
#56:	So, you're here for the steaks?	Entonces, ¿vienes por los filetes?
#75:	Any questions?	¿Alguna pregunta?
#77:	Secret entrance?	¿Entrada secreta?
#78:	Yes. I heard that this house has a cellar, and there's a hidden path.	Sí. He oído que esta casa tiene un sótano y hay un camino secreto.
#138:	Somewhere behind the house, among the rocks.	En alguna parte de la casa entre las piedras.
#140:	No. I'll go searching now.	No. Iré a echar un vistazo.
#141:	Fine. Good luck.	Está bien, buena suerte.
#52:	The steak shows the truth?	¿El filete muestra la verdad?
#54:	Yeah. You eat one, and when you fall asleep you start seeing reality as it is.	Sí. Te comes uno y caes dormido para ver la realidad tal y como es.
#53:	But it's difficult to get hold of one, with all these Godhunters around.	Pero es difícil hacerse con uno con todos esos cazadioses por aquí.
#4:	Steaks?	¿Filetes?
#8:	You don't know about them?	¿No lo sabes?
#9:	We call them 'Butcher's Cut'.	Los llamamos "el corte del carnicero"
#10:	Steaks so good, they make your brain melt.	Filetes tan buenos que hacen que se te derrita el cerebro.
#11:	And they make you see things. See visions. The truth.	Te hacen ver cosas. Visiones. La verdad.
#6:	No, I'm not.	No, no es eso.
#14:	What? Why else would you be here then?	¿Qué? ¿Entonces por qué estás aquí?
#64:	[Leave]	[Marcharse]
#63:	That's none of your business.	No te importa.
#68:	Oh.	Oh.
#69:	I won't bother you then.	No te molestaré entonces.
#70:	But while you're here: Maybe you could help me with a thing?	Pero mientras estás aquí, ¿podrías ayudarme con algo?
#29:	[Leave]	[Marcharse]
#28:	I don't feel like it.	No me apetece.
#31:	Oh. Ok then.	Oh, está bien.
#27:	Alright. What's the plan?	Vale, ¿cuál es el plan?
#30:	I want you to sneak into the cellar and get me a piece of the Butcher's Cut.	Quiero que te cueles en el sótano y me consigas un trozo de "corte del carnicero".
#73:	There's got to be some of it somewhere.	Debe haber un poco en alguna parte.
#74:	I heard about a hidden entrance behind the house, among the rocks.	He oído que hay una entrada secreta en la casa, entre las piedras.
#61:	Personal Reasons.	Razones personales.
#62:	I got lost.	Me he perdido.
#66:	You're lucky none of the Godhunters got to you while you were wandering around.	Tienes suerte de no haberte encontrado a los Cazadioses mientras deambulabas por aquí.
#67:	Exit's down there. But maybe you'd like to stay here and help me with a thing?	La salida está por ahí. Pero, ¿quizás puedas ayudarme con una cosilla?
#60:	I don't know.	No lo sé.
#65:	If you got nothing better to do, I might need your help with something.	Si no tienes nada que hacer, me vendría bien tu ayuda.
#15:	I'd say the steaks here are worth my life, but with all these Godhunters around I'm reconsidering.	Diría que los filetes de aquí valen mi vida en peso, pero con todos esos cazadioses es para pensarselo.
#5:	Yes.	Sí.
#13:	Great. Here's the deal for you: I tell you how to get some of that meat the easy way, and you bring me a piece of it.	Estupendo. Este es el trato: Te diré como conseguir la carne y me traerás un trozo.
#123:	Praise the flesh.	Alabada sea la carne.
#120:	How dare you show your face to me?	¿Cómo te atreves a mostrarme la cara?
#95:	Oh, I can smell it. You have found the flesh, haven't you?	Oh, puedo olerlo. Has encontrado la carne, ¿verdad?
#96:	Quick, give it to me!	¡Rápido, dame!
#107:	No. It's mine now.	No, ahora es mío.
#112:	How dare you? Give it to me.	¿Cómo te atreves? Dámelo.
#129:	Sorry. I'll just keep it.	Lo siento. Me lo voy a quedar.
#130:	You're gonna regret this.	Te vas a arrepentir de esto.
#126:	Alright.	Está bien.
#98:	Here. Take it.	Ten. Aquí tienes.
#99:	Oh, you glorious piece of flesh.	Oh, gloriosa pieza de carne.
#100:	I am going to enjoy this.	Voy a disfrutar esto.
#101:	Here, take this as a thanks.	Ten, recibe esto como agradecimiento.
#137:	Goodbye now.	Nos vemos.
------------------------------------------		
SEQUENCE FleshVeinTauris		
#2:	The Flesh Nexus is calling you.	El Nexo de Carne te está llamando.
#7:	[Leave]	[Marcharse]
#6:	[Try to answer]	[Intentar Responder]
#11:	You try to reach out, but no one reacts to you.	Intentas responder, pero nadie reacciona.
#21:	You reach out, and there is something or someone reacting to you.	Intentas responder y parece que algo o alguien reacciona a ti.
#23:	The sensation increases, and now you feel a thousand eyes fixed on you.	La sensación aumenta y ahora sientes miles de ojos observándote.
#24:	You try to speak, but have no voice.	Intentas hablar pero no tienes voz.
#25:	The moment passes, and you feel the presence vanishing again.	Pasan momento y sientes que tu presencia se desvanece de nuevo.
#22:	You reach out and the Flesh Nexus is aware of you.	Intentas responder y el Nexo de Carne es consciente de ti.
#8:	You let the flesh enter your mind.	Dejas que la carne entre en ti.
#30:	The Nexus emits a warm feeling towards you, but remains silent.	El Nexo emite una sensación de calidez hacia ti, pero permanece en silencio.
------------------------------------------		
SEQUENCE FleshwormInFleshDream		
#6:	*hiss*	*silbido*
#5:	Blergh.	Blergh.
#4:	Grrr.	Grrr.
#3:	Kchr.	Kchr.
------------------------------------------		
SEQUENCE GameStartGreeterHey		
#2:	Hello.	Hola.
------------------------------------------		
SEQUENCE GiantBasherEntersCombat		
#2:	Begin processing...	Comenzando procesamiento...
#10:	Human repurposition initiated.	Reproposición humana iniciada.
------------------------------------------		
SEQUENCE GodHunter_Caves_Bed		
#2:	Looks reclusive.	Parece claustrofóbico.
------------------------------------------		
SEQUENCE GodhuntersDungeonMachinePuzzle_BrokenMachine		
#2:	It's completely broken.	Está completamente roto.
#3:	Nothing usable about it.	Nada útil.
------------------------------------------		
SEQUENCE GodhuntersDungeonMachinePuzzle_Machine1		
#16:	This machine is running.	La máquina está encendida.
#19:	[Leave]	[Marcharse]
#18:	[Remove Machine Core]	[Quitar Núcleo de Máquina]
#21:	Alright. Done.	Está bien, listo.
#11:	This machine is missing a Machine Core.	A esto le falta el Núcleo de Máquina.
#24:	[Leave]	[Marcharse]
#23:	[Insert Machine Core]	[Insertar Núcleo de Máquina]
#27:	Alright. Done.	Está bien, listo.
------------------------------------------		
SEQUENCE GodhuntersDungeonMachinePuzzle_Machine2		
#2:	This machine is actually running.	La máquina está funcionando.
#3:	Some parts inside must have dislodged.	Algunas partes deben haberse desencajado.
#8:	[Leave]	[Marchaser]
#7:	[Bonk it]	[Golpearlo]
#11:	*Bonk*	*Bonk*
#12:	Much better.	Mucho mejor.
#6:	[Slap it]	[Abofetear]
#10:	*Slap*	*Bofetada*
#5:	[Hit it]	[Pegar]
#9:	*Hit*	*Pega*
#16:	Now everything is fine again.	Mucho mejor ahora.
------------------------------------------		
SEQUENCE GodhuntersPrisonInspectTitansHeart		
#2:	Let's see...	Vamos a ver...
#3:	Ah.	Ah.
#4:	Here it is.	Aquí está
